yday,id,demand,ws,net,price,season
12,2015,-73027.34615384624,224813.265195844,-11561.595518169881,42.64264967508869,Nov-Feb
13,1990,47326.15384615376,80082.730107968,10924.297777988893,59.855270966633746,Nov-Feb
13,1991,120226.15384615376,64872.304790492,9064.549634106093,55.06628627341356,Nov-Feb
13,1992,36452.15384615376,23185.305628952,30623.913264681214,41.116923204298104,Nov-Feb
13,1993,-20082.846153846243,187552.936567116,-12738.990694636672,44.40425915896782,Nov-Feb
13,1994,-52407.84615384624,226262.027948556,-14815.210777067427,36.78965595058991,Nov-Feb
13,1995,31445.153846153757,108274.324323536,42062.025685689856,37.00522188386829,Nov-Feb
13,1996,-84300.84615384624,186577.164619456,40682.09568642342,37.00522188386829,Nov-Feb
13,1997,6319.153846153757,160264.426070156,40888.68662366856,36.78986646419662,Nov-Feb
13,1998,-81266.84615384624,80778.65830918,-823.1031391144606,43.75942220607561,Nov-Feb
13,1999,18065.153846153757,198730.325740364,46106.06300478487,37.00522188386829,Nov-Feb
13,2000,61615.15384615376,88259.974349852,31155.796740181937,44.40425915896782,Nov-Feb
13,2001,64851.15384615376,109530.115243044,42434.709846576035,37.00522188386829,Nov-Feb
13,2002,-64087.84615384624,130069.025113372,52296.32560646731,37.00522188386829,Nov-Feb
13,2003,-34668.84615384624,220632.14940506,22650.931970265854,36.78965595058991,Nov-Feb
13,2004,-37461.84615384624,195240.799596564,-58702.69131885527,37.00522188386829,Nov-Feb
13,2005,21313.153846153757,106468.017076384,-2037.4173636923588,44.40425915896782,Nov-Feb
13,2006,-22159.846153846243,206141.877926352,40378.096506404334,37.00522188386829,Nov-Feb
13,2007,-101088.84615384624,210775.40093532,8800.733515962445,40.87664685429168,Nov-Feb
13,2008,-78242.84615384624,205022.43668946,59776.54929565675,37.00522188386829,Nov-Feb
13,2009,-16961.846153846243,56689.94549512,-745.9396777415532,37.00522188386829,Nov-Feb
13,2010,133310.15384615376,125441.75176731599,29855.424012444644,37.00522188386829,Nov-Feb
13,2011,-100669.84615384624,122810.146999528,23488.852699489613,37.00522188386829,Nov-Feb
13,2012,54323.15384615376,39957.097993096,-1020.3494667624473,37.00522188386829,Nov-Feb
13,2013,117192.15384615376,47377.940195564,5699.931220362974,44.40425915896782,Nov-Feb
13,2014,-15707.846153846243,114696.825134544,4520.474297433197,49.70437418889698,Nov-Feb
13,2015,-3330.8461538462434,189225.396111728,-18265.789336870424,41.872891944752794,Nov-Feb
14,1990,-22683.692307692254,146662.549751,32932.58031207147,37.00522188386829,Nov-Feb
14,1991,91372.30769230775,142605.85453311598,15710.992032980186,37.00522188386829,Nov-Feb
14,1992,38129.307692307746,26181.999495828,-464.07767254091596,37.00522188386829,Nov-Feb
14,1993,-7347.692307692254,211652.662230544,-1241.3058369860955,40.20336545279327,Nov-Feb
14,1994,-28169.692307692254,176349.321611488,-15778.63155540506,37.00522188386829,Nov-Feb
14,1995,-54949.692307692254,143833.232054568,39019.253710895224,37.00522188386829,Nov-Feb
14,1996,-75944.69230769225,184633.144722612,42389.08767353322,37.00522188386829,Nov-Feb
14,1997,59540.307692307746,99545.96328856,31297.76773436665,37.00522188386829,Nov-Feb
14,1998,-43320.692307692254,169489.649726364,9747.444643066046,43.038418029720575,Nov-Feb
14,1999,-16589.692307692254,238005.058834428,21019.060693647345,36.78965595058991,Nov-Feb
14,2000,59703.307692307746,143448.373918516,35862.18761561408,37.00522188386829,Nov-Feb
14,2001,61062.307692307746,97017.114707972,34715.37082212031,37.00522188386829,Nov-Feb
14,2002,-80742.69230769225,142407.36126644,49149.72866615001,36.78965595058991,Nov-Feb
14,2003,-73890.69230769225,223880.84658586798,20692.879292156966,36.78965595058991,Nov-Feb
14,2004,23411.307692307746,136014.17363786,-68939.23779396129,45.154089919363685,Nov-Feb
14,2005,3806.307692307746,124104.608783696,26847.393740055162,44.40425915896782,Nov-Feb
14,2006,-48889.692307692254,95253.652081724,9753.022442548092,55.06949634285799,Nov-Feb
14,2007,-41835.692307692254,207702.530311192,-20259.45321774927,38.755930229509374,Nov-Feb
14,2008,-73127.69230769225,160481.168811672,38114.96408973668,37.00522188386829,Nov-Feb
14,2009,48034.307692307746,68429.211314784,6742.11426108078,99.99600999999998,Nov-Feb
14,2010,90868.30769230775,34673.294442972,33098.25872941852,37.00522188386829,Nov-Feb
14,2011,-94710.69230769225,175008.061035928,37038.85607289942,37.00522188386829,Nov-Feb
14,2012,73355.30769230775,27532.387827524002,1402.4602416205817,39.0610725440832,Nov-Feb
14,2013,85169.30769230775,66565.899558088,24454.975057726515,39.96382424307104,Nov-Feb
14,2014,9594.307692307746,61420.438124636,-22024.38480246234,60.667552305803795,Nov-Feb
14,2015,18156.307692307746,212352.487727048,2052.782835277885,41.90113531732236,Nov-Feb
15,1990,-97213.73076923075,226755.806699112,18525.565357360665,37.00522188386829,Nov-Feb
15,1991,119908.26923076925,182844.37576804,17744.070701986213,37.00522188386829,Nov-Feb
15,1992,61990.26923076925,11992.374639928,4267.194176361401,40.87740550065546,Nov-Feb
15,1993,-77960.73076923075,241766.545961736,25757.542369172323,37.00522188386829,Nov-Feb
15,1994,40360.26923076925,49622.697151164,-18733.388595443022,53.15899387078228,Nov-Feb
15,1995,-39641.73076923075,144587.119717616,39735.90351256766,37.00522188386829,Nov-Feb
15,1996,-46782.73076923075,56428.261653448,-19306.495828754225,55.068286273413555,Nov-Feb
15,1997,86049.26923076925,28508.83271292,29509.632546650435,44.40425915896782,Nov-Feb
15,1998,-51691.73076923075,182261.711993912,18436.468550620528,37.00522188386829,Nov-Feb
15,1999,-65033.73076923075,236474.069315268,21424.971069658335,36.78965595058991,Nov-Feb
15,2000,58988.26923076925,67994.739754528,21910.736525345383,44.40425915896782,Nov-Feb
15,2001,104888.26923076925,87333.087116692,30331.352964504436,37.15420162912309,Nov-Feb
15,2002,-8643.730769230751,110206.548677484,49617.81524225961,37.00522188386829,Nov-Feb
15,2003,-47798.73076923075,235321.330988852,29178.755391766463,36.78965595058991,Nov-Feb
15,2004,11809.269230769249,137995.245104024,-1366.71031082427,147.6526762584932,Nov-Feb
15,2005,-42235.73076923075,160186.280183112,42099.75488316923,37.00522188386829,Nov-Feb
15,2006,-17053.73076923075,165463.114383464,36036.40462137034,37.00522188386829,Nov-Feb
15,2007,-53803.73076923075,213943.483795684,30767.937423447973,49.57375279049673,Nov-Feb
15,2008,-61219.73076923075,120575.78740073199,-21065.11822992839,37.00522188386829,Nov-Feb
15,2009,2998.2692307692487,211277.541948,41104.35479894982,37.00522188386829,Nov-Feb
15,2010,68437.26923076925,152483.485415832,43916.38085807423,37.00522188386829,Nov-Feb
15,2011,-81409.73076923075,231899.6606903,38120.811034701095,36.78965595058991,Nov-Feb
15,2012,88191.26923076925,67612.979978036,24686.81872116353,38.484523063469666,Nov-Feb
15,2013,138660.26923076925,51745.973381343996,7761.1060170387245,59.85527096663374,Nov-Feb
15,2014,-65960.73076923075,147863.958729132,36405.19694432516,37.00522188386829,Nov-Feb
15,2015,-25830.73076923075,239396.4132205,-9318.589335633362,37.00522188386829,Nov-Feb
16,1990,-104692,214129.76943272,13946.079728657915,37.00522188386829,Nov-Feb
16,1991,99011,128372.228294548,8679.220250212813,37.00522188386829,Nov-Feb
16,1992,26578,72902.427196352,19484.783921231614,37.00522188386829,Nov-Feb
16,1993,-108051,232680.325091116,6860.7858618158025,37.00522188386829,Nov-Feb
16,1994,83793,130193.747110176,43526.125883598885,42.640832329811644,Nov-Feb
16,1995,-55668,201745.842881928,29915.742757825054,37.00522188386829,Nov-Feb
16,1996,-45563,15579.993424492,-21385.233577766146,59.85527096663374,Nov-Feb
16,1997,53579,72496.53321278401,39944.97961093539,37.00522188386829,Nov-Feb
16,1998,-35424,164620.647663208,7144.181279466564,37.00522188386829,Nov-Feb
16,1999,-20724,211830.42345042402,-15690.091851445068,36.78965595058991,Nov-Feb
16,2000,84762,62087.716417656,19708.638898322075,39.96382424307104,Nov-Feb
16,2001,136027,23521.120897348,12679.052735713776,49.63291141748459,Nov-Feb
16,2002,-6734,109636.44434862,41670.92069547577,37.00522188386829,Nov-Feb
16,2003,-34091,201502.44243636,42290.87158430569,36.78965595058991,Nov-Feb
16,2004,-5367,145494.867698312,-51465.196244762155,37.00522188386829,Nov-Feb
16,2005,-54020,167601.5243189,39116.48261915656,37.00522188386829,Nov-Feb
16,2006,-34791,127416.298010176,23964.854180327584,37.00522188386829,Nov-Feb
16,2007,-82398,95954.254533816,-33172.967943668584,51.65693313103341,Nov-Feb
16,2008,-12532,69556.372461376,-35371.161839024266,38.99531261682954,Nov-Feb
16,2009,-35965,175459.151664816,32959.95178809592,36.78965595058991,Nov-Feb
16,2010,20600,164748.066390996,30917.839373891118,36.897438917229096,Nov-Feb
16,2011,-100971,221765.426394224,39683.304598728835,36.78965595058991,Nov-Feb
16,2012,85292,54442.498062775994,18960.212888366077,37.00522188386829,Nov-Feb
16,2013,160562,38943.61043802,4124.662995791943,59.85527096663374,Nov-Feb
16,2014,-53329,118236.147973232,-38426.72127731415,37.00522188386829,Nov-Feb
16,2015,40116,165278.327462724,1220.8791619887925,49.70337418889698,Nov-Feb
17,1990,-30569.76923076925,229624.93429434,-2267.593748642801,36.78965595058991,Nov-Feb
17,1991,1870.2307692307513,153257.710450188,645.4944201412436,36.78965595058991,Nov-Feb
17,1992,39885.23076923075,19371.304171268,12783.152550579412,37.00522188386829,Nov-Feb
17,1993,-55170.76923076925,227741.502747592,-45100.045023027924,36.78965595058991,Nov-Feb
17,1994,131476.23076923075,114572.689532636,24690.014619883324,37.01608726010425,Nov-Feb
17,1995,-42303.76923076925,200118.515130188,-84384,36.78965595058991,Nov-Feb
17,1996,-45224.76923076925,68165.087003464,41932.51906981226,38.14840159709236,Nov-Feb
17,1997,4061.2307692307513,123893.985922836,-62329.453735886265,36.78965595058991,Nov-Feb
17,1998,-37890.76923076925,126381.478727684,-58579.547904807245,36.78965595058991,Nov-Feb
17,1999,1024.2307692307513,204914.73944054398,-37403.03278844033,36.78965595058991,Nov-Feb
17,2000,45116.23076923075,95779.722544248,-11898.563964028457,36.78965595058991,Nov-Feb
17,2001,130777.23076923075,14028.013577336,-13175.048677300001,37.00522188386829,Nov-Feb
17,2002,-58242.76923076925,132662.06826258,14254.71723427307,36.78965595058991,Nov-Feb
17,2003,-50599.76923076925,225419.37996156,9096.9549334750809,36.78965595058991,Nov-Feb
17,2004,44209.23076923075,88783.24577,-77307.27210314627,37.00522188386829,Nov-Feb
17,2005,-68646.76923076925,217038.723382904,-19650.833406943082,36.78965595058991,Nov-Feb
17,2006,-42894.76923076925,113974.070649564,-49802.808649190454,36.78965595058991,Nov-Feb
17,2007,-73145.76923076925,217240.051519632,-60655.56541443787,36.897438917229096,Nov-Feb
17,2008,-43843.76923076925,138896.974929776,-42215.50437755117,36.78965595058991,Nov-Feb
17,2009,-68660.76923076925,218208.614014092,2503.4194076046115,36.78965595058991,Nov-Feb
17,2010,15226.230769230751,108548.470254472,-6405.063649142285,36.78965595058991,Nov-Feb
17,2011,-39131.76923076925,62697.32407794,-38299.56477377545,36.78965595058991,Nov-Feb
17,2012,59557.23076923075,70014.10349386401,12453.766829166008,37.00522188386829,Nov-Feb
17,2013,155925.23076923075,86524.574500604,30805.592141082147,37.00522188386829,Nov-Feb
17,2014,-53561.76923076925,94741.096656576,-68030.10961275053,37.00522188386829,Nov-Feb
17,2015,80759.23076923075,107314.19468246,-3089.8694668706594,36.8880976081324,Nov-Feb
18,1990,-393.5769230768783,173757.083668372,-14127.898737469593,36.78965595058991,Nov-Feb
18,1991,-12338.576923076878,175332.7129452,-26409.986643055505,36.78965595058991,Nov-Feb
18,1992,16526.42307692312,46480.315943932,11769.336665277144,36.78965595058991,Nov-Feb
18,1993,-7086.576923076878,171562.87199392798,-26838.514690810207,37.00522188386829,Nov-Feb
18,1994,30152.42307692312,216115.52938842,7141.0146552938095,36.78965595058991,Nov-Feb
18,1995,1137.4230769231217,191685.981821428,-79377.52652088089,36.78965595058991,Nov-Feb
18,1996,-9495.576923076878,80616.54577991599,37201.75604547683,37.00522188386829,Nov-Feb
18,1997,-11333.576923076878,78420.888368084,-71109.7425558651,36.78965595058991,Nov-Feb
18,1998,-52705.57692307688,170410.871036476,-75115.79736237883,36.78965595058991,Nov-Feb
18,1999,-34765.57692307688,203287.65568444,-34673.4961303234,36.78965595058991,Nov-Feb
18,2000,6041.423076923122,102635.559477856,-54945.29489861813,36.78965595058991,Nov-Feb
18,2001,138323.42307692312,7042.3833356800005,-8443.308519037091,37.00522188386829,Nov-Feb
18,2002,843.4230769231217,143255.42885234,-27640.985908900904,36.78965595058991,Nov-Feb
18,2003,-19674.57692307688,139633.203227736,-49557.74761222958,36.78965595058991,Nov-Feb
18,2004,56123.42307692312,123336.93267952399,-59627.20566523846,36.897438917229096,Nov-Feb
18,2005,11527.423076923122,216031.51528281602,-84152.90596109784,36.78965595058991,Nov-Feb
18,2006,-80412.57692307688,75004.798221824,-56240.84902509907,36.78965595058991,Nov-Feb
18,2007,-96884.57692307688,186046.205060296,-73281.85279370254,36.78965595058991,Nov-Feb
18,2008,-108752.57692307688,201110.37843224,-77411.92500830817,35.658690035291485,Nov-Feb
18,2009,-2903.5769230768783,205365.728924912,-73892.40769303596,36.78965595058991,Nov-Feb
18,2010,-6703.576923076878,58814.93178766,3985.351698166891,36.78965595058991,Nov-Feb
18,2011,26907.42307692312,66278.273582008,-43578.7942762302,36.78965595058991,Nov-Feb
18,2012,-61129.57692307688,163170.888358224,11614.361703020819,36.78965595058991,Nov-Feb
18,2013,182332.42307692312,208506.15672708,11692.792478305222,36.78965595058991,Nov-Feb
18,2014,-60427.57692307688,126952.586635732,-74115.25823183752,36.78965595058991,Nov-Feb
18,2015,95092.42307692312,89616.371979556,-12401.085678930245,36.78965595058991,Nov-Feb
19,1990,-41449.11538461549,225049.383210532,11303.205877909786,42.17769170101944,Nov-Feb
19,1991,21633.884615384508,139630.5748514,34903.64488755653,37.00522188386829,Nov-Feb
19,1992,-18069.115384615492,119692.573980912,36398.393459042476,37.00522188386829,Nov-Feb
19,1993,-29616.115384615492,192897.921636732,-28985.75703984002,45.8043138760902,Nov-Feb
19,1994,45411.88461538451,158197.169280668,31998.149274173607,37.00522188386829,Nov-Feb
19,1995,15070.884615384508,197210.86708010398,-35117.73386605892,44.08611846029949,Nov-Feb
19,1996,-5224.115384615492,107214.68736344,46561.747293628854,55.043555552531,Nov-Feb
19,1997,35885.88461538451,44674.647273572,11429.185050394444,46.06910416284357,Nov-Feb
19,1998,42134.88461538451,219880.408785168,-52754.529546676175,37.00522188386829,Nov-Feb
19,1999,-100758.11538461549,222588.44500336802,18992.594126401335,36.78965595058991,Nov-Feb
19,2000,32532.884615384508,43577.076566284,-9635.834926907242,45.60004643006445,Nov-Feb
19,2001,123213.88461538451,4744.7641143480005,-14744.51996899808,55.06928627341355,Nov-Feb
19,2002,-38272.11538461549,222033.82352293198,31678.560970238494,37.00522188386829,Nov-Feb
19,2003,-29257.115384615492,87209.79205661999,-74763.2205968941,37.00522188386829,Nov-Feb
19,2004,-64971.11538461549,217561.307403208,24590.64025861626,37.00522188386829,Nov-Feb
19,2005,-30079.115384615492,184947.552721928,-26056.469134967752,39.38617098546804,Nov-Feb
19,2006,-87716.11538461549,150915.133492012,36731.20517767833,37.00522188386829,Nov-Feb
19,2007,-98945.11538461549,195712.271051448,22643.383448000666,37.00522188386829,Nov-Feb
19,2008,-98285.11538461549,134288.764993992,-7654.622174309359,40.43579663028188,Nov-Feb
19,2009,24246.884615384508,169017.570796388,-50552.59840833886,37.00522188386829,Nov-Feb
19,2010,21849.884615384508,94589.692297936,44906.73431360346,41.677935358070044,Nov-Feb
19,2011,66143.88461538451,47089.59556744,11934.768697102918,44.40425915896782,Nov-Feb
19,2012,-41781.11538461549,189132.363903088,-3655.180633319167,37.00522188386829,Nov-Feb
19,2013,148643.8846153845,156558.812667264,20972.32901337123,40.21979746764877,Nov-Feb
19,2014,-13627.115384615492,69885.20563778,-19806.313373719026,37.95478708032289,Nov-Feb
19,2015,121281.88461538451,25154.898326044,-6330.267345066048,65.40157826829949,Nov-Feb
20,1990,-42243.88461538451,187805.857834748,-6421.17324521493,44.40325915896782,Nov-Feb
20,1991,-47302.88461538451,179280.1524867,53385.86845265569,37.00522188386829,Nov-Feb
20,1992,33635.11538461549,87573.26051337199,27953.946944887164,44.233469046817945,Nov-Feb
20,1993,-96539.88461538451,235224.570154404,11120.462100169047,39.08602167169244,Nov-Feb
20,1994,3104.115384615492,157185.530522232,54477.328148559856,37.00522188386829,Nov-Feb
20,1995,-12012.884615384508,185899.694796788,-62131.75918784139,37.572400826068815,Nov-Feb
20,1996,39629.11538461549,205975.11865154002,20850.19625963629,43.00973296277873,Nov-Feb
20,1997,61064.11538461549,32658.198956148,25205.350542107928,52.38341095988338,Nov-Feb
20,1998,77808.11538461549,117001.880554752,-58144.01723756699,39.91828882399177,Nov-Feb
20,1999,-91730.88461538451,143673.155087392,18751.041294057562,37.00522188386829,Nov-Feb
20,2000,60083.11538461549,69918.342984544,5369.492184595605,38.806838400590415,Nov-Feb
20,2001,142952.1153846155,34423.114569992,1736.697394208706,61.45935669818,Nov-Feb
20,2002,-89966.88461538451,221206.436983716,-19054.176284498277,36.78965595058991,Nov-Feb
20,2003,-59986.88461538451,166783.072447968,-51191.44596140505,36.78965595058992,Nov-Feb
20,2004,-83025.88461538451,85370.840466056,-17134.342815470944,48.25343908139686,Nov-Feb
20,2005,-98163.88461538451,243540.239346972,-53707.453086599045,36.78965595058991,Nov-Feb
20,2006,-53394.88461538451,225611.365991136,46720.882228838505,37.00522188386829,Nov-Feb
20,2007,-72359.88461538451,229694.936600744,4016.3723961298856,37.00522188386829,Nov-Feb
20,2008,-118158.88461538451,127061.5856894,23561.537957036067,43.483262045714135,Nov-Feb
20,2009,39647.11538461549,156941.61029316,-8596.029029559635,44.40425915896782,Nov-Feb
20,2010,56552.11538461549,121250.984092812,5044.725428558228,50.98314456339159,Nov-Feb
20,2011,95793.11538461549,35223.80897408,7678.55148548256,55.835288179073345,Nov-Feb
20,2012,-29455.884615384508,194915.170985192,-16271.175577468857,39.38467098546805,Nov-Feb
20,2013,158928.1153846155,131597.23815174,22703.09745770514,48.84175602806859,Nov-Feb
20,2014,17886.115384615492,27112.052246988,-7623.055079058675,52.91512343688031,Nov-Feb
20,2015,107261.11538461549,55614.054234312,25262.25370481276,59.85527096663374,Nov-Feb
21,1990,-125821.5384615385,214593.837615916,19199.4849071543,42.354942431242534,Nov-Feb
